ID_OFERTA,NUM_RESERVAS,ID_HOSTAL,ID_HOTEL,ID_VIVIENDAU,ID_PERSONA,VIGENTE
5767,0,,NULL,48,NULL,NULL,F
5768,0,,56,NULL,NULL,NULL,F
5769,0,,29,NULL,NULL,NULL,T
5770,0,,2,NULL,NULL,NULL,T
5771,0,,60,NULL,NULL,NULL,T
5772,0,,NULL,NULL,NULL,,106T
5773,0,,13,NULL,NULL,NULL,T
5774,0,,72,NULL,NULL,NULL,T
5775,0,,13,NULL,NULL,NULL,F
5776,0,,NULL,NULL,NULL,,61F
5777,0,,NULL,57,NULL,NULL,T
5778,0,,NULL,34,NULL,NULL,T
5779,0,,32,NULL,NULL,NULL,F
5780,0,,42,NULL,NULL,NULL,T
5781,0,,45,NULL,NULL,NULL,T
5782,0,,9,NULL,NULL,NULL,T
5783,0,,14,NULL,NULL,NULL,F
5784,0,,10,NULL,NULL,NULL,T
5785,0,,NULL,46,NULL,NULL,F
5786,0,,49,NULL,NULL,NULL,F
5787,0,,NULL,16,NULL,NULL,T
5788,0,,NULL,NULL,178,NULL,F
5789,0,,NULL,NULL,16,NULL,T
5790,0,,23,NULL,NULL,NULL,T
5791,0,,NULL,NULL,90,NULL,T
5792,0,,NULL,NULL,NULL,,75T
5793,0,,21,NULL,NULL,NULL,T
5794,0,,36,NULL,NULL,NULL,F
5795,0,F
5796,0,,39,NULL,NULL,NULL,T
5797,0,,NULL,NULL,NULL,,241T
5798,0,,7,NULL,NULL,NULL,T
5799,0,,NULL,0,NULL,NULL,T
5800,0,,55,NULL,NULL,NULL,F
5801,0,,77,NULL,NULL,NULL,T
5802,0,,NULL,NULL,56,NULL,F
5803,0,,NULL,NULL,344,NULL,F
5804,0,,NULL,NULL,330,NULL,F
5805,0,,49,NULL,NULL,NULL,T
5806,0,,NULL,16,NULL,NULL,T
5807,0,,NULL,56,NULL,NULL,T
5808,0,,NULL,56,NULL,NULL,F
5809,0,,15,NULL,NULL,NULL,T
5810,0,,9,NULL,NULL,NULL,F
5811,0,,NULL,28,NULL,NULL,T
5812,0,,NULL,25,NULL,NULL,F
5813,0,F
5814,0,,26,NULL,NULL,NULL,T
5815,0,,NULL,NULL,250,NULL,T
5816,0,,NULL,NULL,271,NULL,T
5817,0,F
5818,0,,4,NULL,NULL,NULL,F
5819,0,,NULL,NULL,150,NULL,T
5820,0,,76,NULL,NULL,NULL,T
5821,0,,63,NULL,NULL,NULL,F
5822,0,,62,NULL,NULL,NULL,T
5823,0,,15,NULL,NULL,NULL,T
5824,0,,NULL,54,NULL,NULL,F
5825,0,,NULL,18,NULL,NULL,T
5826,0,,NULL,NULL,378,NULL,T
5827,0,,NULL,NULL,239,NULL,F
5828,0,,37,NULL,NULL,NULL,F
5829,0,,NULL,32,NULL,NULL,F
5830,0,F
5831,0,,26,NULL,NULL,NULL,T
5832,0,,25,NULL,NULL,NULL,T
5833,0,,36,NULL,NULL,NULL,F
5834,0,,21,NULL,NULL,NULL,F
5835,0,,NULL,43,NULL,NULL,T
5836,0,,4,NULL,NULL,NULL,T
5837,0,,NULL,NULL,NULL,,245T
5838,0,,7,NULL,NULL,NULL,F
5839,0,,61,NULL,NULL,NULL,T
5840,0,,NULL,9,NULL,NULL,T
5841,0,,NULL,NULL,NULL,,157F
5842,0,,NULL,6,NULL,NULL,T
5843,0,,NULL,34,NULL,NULL,F
5844,0,,25,NULL,NULL,NULL,F
5845,0,,NULL,NULL,112,NULL,T
5846,0,,NULL,NULL,2,NULL,T
5847,0,,NULL,NULL,380,NULL,F
5848,0,,34,NULL,NULL,NULL,F
5849,0,T
5850,0,,33,NULL,NULL,NULL,T
5851,0,,60,NULL,NULL,NULL,T
5852,0,,NULL,NULL,18,NULL,T
5853,0,,NULL,31,NULL,NULL,T
5854,0,,69,NULL,NULL,NULL,F
5855,0,,56,NULL,NULL,NULL,T
5856,0,,74,NULL,NULL,NULL,F
5857,0,,79,NULL,NULL,NULL,T
5858,0,,NULL,17,NULL,NULL,F
5859,0,,NULL,42,NULL,NULL,F
5860,0,,42,NULL,NULL,NULL,T
5861,0,,NULL,23,NULL,NULL,F
5862,0,,NULL,58,NULL,NULL,T
5863,0,,79,NULL,NULL,NULL,T
5864,0,,NULL,29,NULL,NULL,F
5865,0,,NULL,16,NULL,NULL,F
5866,0,,1,NULL,NULL,NULL,T
5867,0,,NULL,NULL,13,NULL,F
5868,0,,38,NULL,NULL,NULL,F
5869,0,,43,NULL,NULL,NULL,F
5870,0,,NULL,8,NULL,NULL,F
5871,0,,75,NULL,NULL,NULL,T
5872,0,,47,NULL,NULL,NULL,T
5873,0,,NULL,NULL,NULL,,159F
5874,0,,0,NULL,NULL,NULL,F
5875,0,,73,NULL,NULL,NULL,T
5876,0,,59,NULL,NULL,NULL,F
5877,0,,9,NULL,NULL,NULL,F
5878,0,,NULL,NULL,100,NULL,T
5879,0,,NULL,27,NULL,NULL,F
5880,0,,NULL,27,NULL,NULL,T
5881,0,,43,NULL,NULL,NULL,T
5882,0,,NULL,33,NULL,NULL,T
5883,0,,NULL,55,NULL,NULL,F
5884,0,,25,NULL,NULL,NULL,F
5885,0,,NULL,37,NULL,NULL,T
5886,0,,NULL,25,NULL,NULL,T
5887,0,F
5888,0,,12,NULL,NULL,NULL,F
5889,0,,NULL,NULL,207,NULL,F
5890,0,,72,NULL,NULL,NULL,T
5891,0,,6,NULL,NULL,NULL,T
5892,0,,56,NULL,NULL,NULL,F
5893,0,,NULL,NULL,NULL,,54T
5894,0,,23,NULL,NULL,NULL,F
5895,0,,48,NULL,NULL,NULL,F
5896,0,T
5897,0,,NULL,NULL,238,NULL,F
5898,0,,59,NULL,NULL,NULL,T
5899,0,,39,NULL,NULL,NULL,F
5900,0,,65,NULL,NULL,NULL,T
5901,0,,NULL,4,NULL,NULL,T
5902,0,,28,NULL,NULL,NULL,F
5903,0,,NULL,8,NULL,NULL,T
5904,0,,NULL,24,NULL,NULL,F
5905,0,,NULL,58,NULL,NULL,F
5906,0,,1,NULL,NULL,NULL,T
5907,0,,NULL,NULL,NULL,,331T
5908,0,,0,NULL,NULL,NULL,T
5909,0,,54,NULL,NULL,NULL,T
5910,0,,26,NULL,NULL,NULL,T
5911,0,,32,NULL,NULL,NULL,T
5912,0,,NULL,12,NULL,NULL,T
5913,0,,26,NULL,NULL,NULL,T
5914,0,,NULL,7,NULL,NULL,F
5915,0,,NULL,51,NULL,NULL,T
5916,0,,25,NULL,NULL,NULL,F
5917,0,F
5918,0,,NULL,33,NULL,NULL,T
5919,0,,NULL,52,NULL,NULL,F
5920,0,,57,NULL,NULL,NULL,T
5921,0,,32,NULL,NULL,NULL,F
5922,0,,NULL,58,NULL,NULL,T
5923,0,,NULL,NULL,175,NULL,F
5924,0,,4,NULL,NULL,NULL,F
5925,0,,NULL,NULL,NULL,,182T
5926,0,T
5927,0,,NULL,5,NULL,NULL,T
5928,0,,NULL,32,NULL,NULL,F
5929,0,,NULL,NULL,288,NULL,F
5930,0,F
5931,0,,NULL,10,NULL,NULL,T
5932,0,,17,NULL,NULL,NULL,F
5933,0,,NULL,NULL,NULL,,275F
5934,0,,78,NULL,NULL,NULL,F
5935,0,,NULL,59,NULL,NULL,T
5936,0,,1,NULL,NULL,NULL,F
5937,0,,25,NULL,NULL,NULL,F
5938,0,,NULL,40,NULL,NULL,T
5939,0,T
5940,0,,NULL,NULL,248,NULL,T
5941,0,,7,NULL,NULL,NULL,F
5942,0,,NULL,NULL,369,NULL,T
5943,0,,71,NULL,NULL,NULL,F
5944,0,,NULL,20,NULL,NULL,T
5945,0,,NULL,15,NULL,NULL,F
5946,0,,NULL,47,NULL,NULL,T
5947,0,,60,NULL,NULL,NULL,F
5948,0,,31,NULL,NULL,NULL,T
5949,0,,17,NULL,NULL,NULL,T
5950,0,,NULL,NULL,223,NULL,T
5951,0,,18,NULL,NULL,NULL,T
5952,0,,NULL,NULL,NULL,,189T
5953,0,,42,NULL,NULL,NULL,F
5954,0,,NULL,NULL,274,NULL,F
5955,0,,NULL,55,NULL,NULL,F
5956,0,,63,NULL,NULL,NULL,T
5957,0,,29,NULL,NULL,NULL,F
5958,0,,3,NULL,NULL,NULL,F
5959,0,,NULL,NULL,NULL,,206T
5960,0,,NULL,55,NULL,NULL,T
5961,0,,79,NULL,NULL,NULL,F
5962,0,,NULL,20,NULL,NULL,T
5963,0,,NULL,NULL,90,NULL,F
5964,0,,NULL,27,NULL,NULL,T
5965,0,,42,NULL,NULL,NULL,T
5966,0,,51,NULL,NULL,NULL,F
5967,0,T
5968,0,,NULL,45,NULL,NULL,F
5969,0,,5,NULL,NULL,NULL,F
5970,0,,29,NULL,NULL,NULL,T
5971,0,,NULL,NULL,163,NULL,F
5972,0,,NULL,NULL,7,NULL,F
5973,0,,NULL,20,NULL,NULL,F
5974,0,,27,NULL,NULL,NULL,T
5975,0,,NULL,59,NULL,NULL,F
5976,0,,27,NULL,NULL,NULL,F
5977,0,,55,NULL,NULL,NULL,F
5978,0,,11,NULL,NULL,NULL,F
5979,0,,21,NULL,NULL,NULL,F
5980,0,,NULL,35,NULL,NULL,F
5981,0,,NULL,NULL,269,NULL,T
5982,0,,NULL,52,NULL,NULL,F
5983,0,,56,NULL,NULL,NULL,T
5984,0,,22,NULL,NULL,NULL,F
5985,0,,70,NULL,NULL,NULL,F
5986,0,,NULL,NULL,NULL,,20T
5987,0,,7,NULL,NULL,NULL,T
5988,0,,79,NULL,NULL,NULL,T
5989,0,,40,NULL,NULL,NULL,F
5990,0,,55,NULL,NULL,NULL,T
5991,0,,32,NULL,NULL,NULL,F
5992,0,,NULL,NULL,91,NULL,T
5993,0,F
5994,0,,NULL,NULL,21,NULL,T
5995,0,,NULL,42,NULL,NULL,F
5996,0,,NULL,40,NULL,NULL,T
5997,0,,56,NULL,NULL,NULL,F
5998,0,,2,NULL,NULL,NULL,T
5999,0,,NULL,NULL,189,NULL,F
6000,0,,51,NULL,NULL,NULL,T
6001,0,,NULL,23,NULL,NULL,T
6002,0,,25,NULL,NULL,NULL,F
6003,0,,11,NULL,NULL,NULL,F
6004,0,,35,NULL,NULL,NULL,F
6005,0,,21,NULL,NULL,NULL,T
6006,0,,66,NULL,NULL,NULL,F
6007,0,,NULL,NULL,154,NULL,T
6008,0,,NULL,NULL,NULL,,93T
6009,0,,78,NULL,NULL,NULL,F
6010,0,,17,NULL,NULL,NULL,T
6011,0,,6,NULL,NULL,NULL,F
6012,0,,45,NULL,NULL,NULL,F
6013,0,,NULL,NULL,273,NULL,F
6014,0,,NULL,NULL,137,NULL,T
6015,0,,NULL,51,NULL,NULL,F
6016,0,,17,NULL,NULL,NULL,T
6017,0,,NULL,NULL,89,NULL,T
6018,0,,NULL,NULL,263,NULL,T
6019,0,,58,NULL,NULL,NULL,F
6020,0,T
6021,0,,NULL,24,NULL,NULL,F
6022,0,,NULL,NULL,179,NULL,T
6023,0,,NULL,48,NULL,NULL,F
6024,0,T
6025,0,,67,NULL,NULL,NULL,F
6026,0,,18,NULL,NULL,NULL,T
6027,0,,48,NULL,NULL,NULL,T
6028,0,,NULL,NULL,NULL,,283F
6029,0,,NULL,33,NULL,NULL,F
6030,0,,52,NULL,NULL,NULL,T
6031,0,,NULL,21,NULL,NULL,T
6032,0,,63,NULL,NULL,NULL,F
6033,0,,NULL,32,NULL,NULL,T
6034,0,,NULL,17,NULL,NULL,T
6035,0,,59,NULL,NULL,NULL,T
6036,0,,NULL,NULL,247,NULL,T
6037,0,,24,NULL,NULL,NULL,T
6038,0,,NULL,43,NULL,NULL,T
6039,0,,NULL,NULL,92,NULL,T
6040,0,,NULL,NULL,117,NULL,F
6041,0,F
6042,0,,2,NULL,NULL,NULL,F
6043,0,,21,NULL,NULL,NULL,F
6044,0,T
6045,0,,NULL,NULL,147,NULL,T
6046,0,,NULL,NULL,242,NULL,F
6047,0,,71,NULL,NULL,NULL,F
6048,0,,NULL,20,NULL,NULL,F
6049,0,,NULL,11,NULL,NULL,F
6050,0,T
6051,0,,71,NULL,NULL,NULL,T
6052,0,,NULL,NULL,40,NULL,F
6053,0,,16,NULL,NULL,NULL,T
6054,0,,1,NULL,NULL,NULL,T
6055,0,,NULL,10,NULL,NULL,F
6056,0,,NULL,NULL,108,NULL,T
6057,0,,7,NULL,NULL,NULL,F
6058,0,,51,NULL,NULL,NULL,T
6059,0,,NULL,4,NULL,NULL,F
6060,0,,73,NULL,NULL,NULL,T
6061,0,F
6062,0,,53,NULL,NULL,NULL,T
6063,0,,51,NULL,NULL,NULL,F
6064,0,,75,NULL,NULL,NULL,T
6065,0,,NULL,58,NULL,NULL,F
6066,0,,NULL,2,NULL,NULL,T
6067,0,,NULL,31,NULL,NULL,F
6068,0,,35,NULL,NULL,NULL,T
6069,0,,NULL,50,NULL,NULL,T
6070,0,,NULL,NULL,20,NULL,F
6071,0,,NULL,NULL,357,NULL,F
6072,0,F
6073,0,,78,NULL,NULL,NULL,F
6074,0,,20,NULL,NULL,NULL,T
6075,0,,NULL,NULL,170,NULL,F
6076,0,,NULL,13,NULL,NULL,F
6077,0,,NULL,4,NULL,NULL,F
6078,0,,47,NULL,NULL,NULL,T
6079,0,,NULL,NULL,NULL,,316F
6080,0,,70,NULL,NULL,NULL,F
6081,0,,NULL,47,NULL,NULL,T
6082,0,,13,NULL,NULL,NULL,T
6083,0,,20,NULL,NULL,NULL,T
6084,0,,36,NULL,NULL,NULL,T
6085,0,,NULL,35,NULL,NULL,F
6086,0,,40,NULL,NULL,NULL,F
6087,0,,23,NULL,NULL,NULL,F
6088,0,,NULL,NULL,38,NULL,T
6089,0,,42,NULL,NULL,NULL,T
6090,0,,NULL,NULL,303,NULL,T
6091,0,F
6092,0,,NULL,NULL,NULL,,214T
6093,0,,23,NULL,NULL,NULL,F
6094,0,,NULL,30,NULL,NULL,F
6095,0,,22,NULL,NULL,NULL,T
6096,0,,NULL,NULL,NULL,,136F
6097,0,,32,NULL,NULL,NULL,F
6098,0,,NULL,NULL,313,NULL,T
6099,0,,43,NULL,NULL,NULL,F
6100,0,,57,NULL,NULL,NULL,F
6101,0,,NULL,11,NULL,NULL,T
6102,0,F
6103,0,,33,NULL,NULL,NULL,F
6104,0,,24,NULL,NULL,NULL,T
6105,0,,NULL,NULL,NULL,,298T
6106,0,,1,NULL,NULL,NULL,F
6107,0,,NULL,NULL,337,NULL,T
6108,0,,24,NULL,NULL,NULL,T
6109,0,,58,NULL,NULL,NULL,T
6110,0,,65,NULL,NULL,NULL,T
6111,0,,29,NULL,NULL,NULL,F
6112,0,,35,NULL,NULL,NULL,F
6113,0,,NULL,16,NULL,NULL,F
6114,0,,67,NULL,NULL,NULL,T
6115,0,,NULL,12,NULL,NULL,F
6116,0,,67,NULL,NULL,NULL,T
6117,0,,60,NULL,NULL,NULL,T
6118,0,,53,NULL,NULL,NULL,F
6119,0,,59,NULL,NULL,NULL,F
6120,0,,4,NULL,NULL,NULL,T
6121,0,,NULL,24,NULL,NULL,T
6122,0,T
6123,0,T
6124,0,,NULL,11,NULL,NULL,F
6125,0,,NULL,NULL,276,NULL,T
6126,0,,NULL,NULL,183,NULL,T
6127,0,,54,NULL,NULL,NULL,F
6128,0,,NULL,33,NULL,NULL,F
6129,0,,7,NULL,NULL,NULL,F
6130,0,,NULL,NULL,347,NULL,F
6131,0,,6,NULL,NULL,NULL,F
6132,0,,41,NULL,NULL,NULL,F
6133,0,,NULL,60,NULL,NULL,T
6134,0,,NULL,NULL,6,NULL,F
6135,0,,68,NULL,NULL,NULL,T
6136,0,,42,NULL,NULL,NULL,F
6137,0,,60,NULL,NULL,NULL,F
6138,0,,NULL,19,NULL,NULL,F
6139,0,,NULL,27,NULL,NULL,T
6140,0,,10,NULL,NULL,NULL,T
6141,0,,NULL,41,NULL,NULL,T
6142,0,,23,NULL,NULL,NULL,F
6143,0,,NULL,NULL,169,NULL,T
6144,0,,36,NULL,NULL,NULL,T
6145,0,,44,NULL,NULL,NULL,T
6146,0,,NULL,NULL,92,NULL,T
6147,0,,70,NULL,NULL,NULL,F
6148,0,,11,NULL,NULL,NULL,T
6149,0,,66,NULL,NULL,NULL,T
6150,0,,78,NULL,NULL,NULL,T
6151,0,,NULL,16,NULL,NULL,F
6152,0,,NULL,33,NULL,NULL,T
6153,0,,15,NULL,NULL,NULL,F
6154,0,,63,NULL,NULL,NULL,F
6155,0,,79,NULL,NULL,NULL,T
6156,0,,NULL,30,NULL,NULL,F
6157,0,,4,NULL,NULL,NULL,F
6158,0,,NULL,24,NULL,NULL,F
6159,0,,65,NULL,NULL,NULL,T
6160,0,,66,NULL,NULL,NULL,T
6161,0,,22,NULL,NULL,NULL,F
6162,0,,NULL,NULL,NULL,,247F
6163,0,,NULL,39,NULL,NULL,F
6164,0,,63,NULL,NULL,NULL,F
6165,0,,NULL,23,NULL,NULL,F
6166,0,,NULL,18,NULL,NULL,F
6167,0,,6,NULL,NULL,NULL,T
6168,0,,77,NULL,NULL,NULL,F
6169,0,,52,NULL,NULL,NULL,F
6170,0,,NULL,41,NULL,NULL,F
6171,0,,6,NULL,NULL,NULL,T
6172,0,,NULL,14,NULL,NULL,T
6173,0,T
6174,0,,6,NULL,NULL,NULL,F
6175,0,,12,NULL,NULL,NULL,F
6176,0,,76,NULL,NULL,NULL,F
6177,0,,50,NULL,NULL,NULL,T
6178,0,,NULL,3,NULL,NULL,F
6179,0,,66,NULL,NULL,NULL,F
6180,0,,75,NULL,NULL,NULL,T
6181,0,,NULL,NULL,89,NULL,T
6182,0,,NULL,20,NULL,NULL,F
6183,0,,53,NULL,NULL,NULL,T
6184,0,,NULL,19,NULL,NULL,T
6185,0,,35,NULL,NULL,NULL,F
6186,0,,NULL,44,NULL,NULL,F
6187,0,,NULL,45,NULL,NULL,T
6188,0,,50,NULL,NULL,NULL,T
6189,0,T
6190,0,,24,NULL,NULL,NULL,F
6191,0,,NULL,NULL,193,NULL,F
6192,0,,41,NULL,NULL,NULL,F
6193,0,,NULL,9,NULL,NULL,F
6194,0,,22,NULL,NULL,NULL,F
6195,0,T
6196,0,,NULL,38,NULL,NULL,F
6197,0,,79,NULL,NULL,NULL,T
6198,0,,38,NULL,NULL,NULL,T
6199,0,F
6200,0,T
6201,0,,70,NULL,NULL,NULL,F
6202,0,,10,NULL,NULL,NULL,F
6203,0,,NULL,58,NULL,NULL,F
6204,0,,NULL,NULL,49,NULL,F
6205,0,,58,NULL,NULL,NULL,F
6206,0,,40,NULL,NULL,NULL,F
6207,0,,4,NULL,NULL,NULL,F
6208,0,,NULL,13,NULL,NULL,F
6209,0,,26,NULL,NULL,NULL,T
6210,0,,NULL,NULL,NULL,,271F
6211,0,,38,NULL,NULL,NULL,F
6212,0,,68,NULL,NULL,NULL,F
6213,0,,9,NULL,NULL,NULL,F
6214,0,,40,NULL,NULL,NULL,F
6215,0,F
6216,0,,NULL,30,NULL,NULL,T
6217,0,,52,NULL,NULL,NULL,F
6218,0,,NULL,50,NULL,NULL,T
6219,0,,NULL,NULL,380,NULL,F
6220,0,,4,NULL,NULL,NULL,T
6221,0,,24,NULL,NULL,NULL,T
6222,0,T
6223,0,,15,NULL,NULL,NULL,F
6224,0,,76,NULL,NULL,NULL,T
6225,0,,52,NULL,NULL,NULL,T
6226,0,,NULL,NULL,NULL,,261T
6227,0,,38,NULL,NULL,NULL,F
6228,0,,80,NULL,NULL,NULL,F
6229,0,,47,NULL,NULL,NULL,F
6230,0,,79,NULL,NULL,NULL,F
6231,0,,15,NULL,NULL,NULL,T
6232,0,,29,NULL,NULL,NULL,T
6233,0,,NULL,16,NULL,NULL,T
6234,0,,9,NULL,NULL,NULL,T
6235,0,,55,NULL,NULL,NULL,F
6236,0,,NULL,6,NULL,NULL,F
6237,0,,NULL,31,NULL,NULL,T
6238,0,,14,NULL,NULL,NULL,F
6239,0,,NULL,23,NULL,NULL,T
6240,0,,NULL,7,NULL,NULL,T
6241,0,T
6242,0,,44,NULL,NULL,NULL,F
6243,0,,NULL,42,NULL,NULL,T
6244,0,,39,NULL,NULL,NULL,F
6245,0,,NULL,NULL,216,NULL,F
6246,0,,1,NULL,NULL,NULL,F
6247,0,,16,NULL,NULL,NULL,T
6248,0,,NULL,7,NULL,NULL,F
6249,0,,44,NULL,NULL,NULL,F
6250,0,,28,NULL,NULL,NULL,T
6251,0,T
6252,0,,28,NULL,NULL,NULL,F
6253,0,T
6254,0,,NULL,NULL,356,NULL,T
6255,0,,NULL,23,NULL,NULL,F
6256,0,,NULL,NULL,NULL,,169F
6257,0,,20,NULL,NULL,NULL,T
6258,0,,11,NULL,NULL,NULL,F
6259,0,,78,NULL,NULL,NULL,T
6260,0,,NULL,31,NULL,NULL,T
6261,0,,7,NULL,NULL,NULL,T
6262,0,,29,NULL,NULL,NULL,T
6263,0,,NULL,45,NULL,NULL,F
6264,0,,20,NULL,NULL,NULL,T
6265,0,F
6266,0,,78,NULL,NULL,NULL,T
6267,0,,44,NULL,NULL,NULL,F
6268,0,,65,NULL,NULL,NULL,T
6269,0,,73,NULL,NULL,NULL,F
6270,0,,16,NULL,NULL,NULL,T
6271,0,T
6272,0,,66,NULL,NULL,NULL,F
6273,0,T
6274,0,,21,NULL,NULL,NULL,F
6275,0,,NULL,5,NULL,NULL,T
6276,0,T
6277,0,,NULL,4,NULL,NULL,T
6278,0,,NULL,36,NULL,NULL,F
6279,0,,NULL,NULL,45,NULL,F
6280,0,,76,NULL,NULL,NULL,T
6281,0,,38,NULL,NULL,NULL,F
6282,0,,80,NULL,NULL,NULL,T
6283,0,,NULL,38,NULL,NULL,T
6284,0,,32,NULL,NULL,NULL,F
6285,0,,NULL,58,NULL,NULL,T
6286,0,,NULL,NULL,352,NULL,T
6287,0,,NULL,37,NULL,NULL,T
6288,0,,NULL,22,NULL,NULL,F
6289,0,,26,NULL,NULL,NULL,T
6290,0,,NULL,11,NULL,NULL,T
6291,0,F
6292,0,,NULL,NULL,NULL,,351T
6293,0,,45,NULL,NULL,NULL,T
6294,0,,NULL,NULL,57,NULL,T
6295,0,,2,NULL,NULL,NULL,F
6296,0,,68,NULL,NULL,NULL,T
6297,0,,72,NULL,NULL,NULL,T
6298,0,,15,NULL,NULL,NULL,F
6299,0,,NULL,51,NULL,NULL,F
6300,0,,NULL,43,NULL,NULL,T
6301,0,,NULL,NULL,NULL,,25T
6302,0,,68,NULL,NULL,NULL,T
6303,0,,NULL,17,NULL,NULL,F
6304,0,,NULL,47,NULL,NULL,T
6305,0,,11,NULL,NULL,NULL,T
6306,0,,36,NULL,NULL,NULL,T
6307,0,,NULL,30,NULL,NULL,F
6308,0,,37,NULL,NULL,NULL,T
6309,0,,NULL,NULL,228,NULL,T
6310,0,,NULL,5,NULL,NULL,F
6311,0,,52,NULL,NULL,NULL,T
6312,0,,40,NULL,NULL,NULL,F
6313,0,,11,NULL,NULL,NULL,F
6314,0,,NULL,51,NULL,NULL,F
6315,0,,27,NULL,NULL,NULL,T
6316,0,,41,NULL,NULL,NULL,F
6317,0,,78,NULL,NULL,NULL,T
6318,0,,NULL,0,NULL,NULL,T
6319,0,,29,NULL,NULL,NULL,F
6320,0,F
6321,0,F
6322,0,,41,NULL,NULL,NULL,F
6323,0,T
6324,0,,NULL,NULL,255,NULL,T
6325,0,,75,NULL,NULL,NULL,F
6326,0,,NULL,NULL,210,NULL,T
6327,0,,78,NULL,NULL,NULL,T
6328,0,,32,NULL,NULL,NULL,T
6329,0,,NULL,9,NULL,NULL,F
6330,0,,77,NULL,NULL,NULL,T
6331,0,,11,NULL,NULL,NULL,T
6332,0,,NULL,56,NULL,NULL,F
6333,0,,NULL,NULL,NULL,,376T
6334,0,,60,NULL,NULL,NULL,F
6335,0,,NULL,34,NULL,NULL,T
6336,0,,54,NULL,NULL,NULL,F
6337,0,,73,NULL,NULL,NULL,T
6338,0,,NULL,NULL,NULL,,357F
6339,0,,22,NULL,NULL,NULL,F
6340,0,,64,NULL,NULL,NULL,T
6341,0,,NULL,NULL,354,NULL,T
6342,0,,1,NULL,NULL,NULL,F
6343,0,,NULL,NULL,262,NULL,F
6344,0,,2,NULL,NULL,NULL,F
6345,0,,61,NULL,NULL,NULL,F
6346,0,,9,NULL,NULL,NULL,T
6347,0,,3,NULL,NULL,NULL,T
6348,0,T
6349,0,,NULL,4,NULL,NULL,F
6350,0,,47,NULL,NULL,NULL,T
6351,0,,59,NULL,NULL,NULL,F
6352,0,,8,NULL,NULL,NULL,T
6353,0,,NULL,26,NULL,NULL,F
6354,0,T
6355,0,,NULL,NULL,4,NULL,F
6356,0,,53,NULL,NULL,NULL,T
6357,0,,14,NULL,NULL,NULL,T
6358,0,,7,NULL,NULL,NULL,T
6359,0,,NULL,NULL,349,NULL,F
6360,0,,NULL,NULL,NULL,,262T
6361,0,,NULL,NULL,NULL,,313T
6362,0,,NULL,12,NULL,NULL,T
6363,0,,NULL,24,NULL,NULL,T
6364,0,,NULL,58,NULL,NULL,F
6365,0,,NULL,36,NULL,NULL,T
6366,0,,51,NULL,NULL,NULL,T
6367,0,,NULL,NULL,87,NULL,T
6368,0,,NULL,NULL,49,NULL,T
6369,0,,NULL,6,NULL,NULL,F
6370,0,,56,NULL,NULL,NULL,T
6371,0,,NULL,36,NULL,NULL,F
6372,0,,NULL,NULL,309,NULL,T
6373,0,,64,NULL,NULL,NULL,F
6374,0,,68,NULL,NULL,NULL,F
6375,0,,NULL,19,NULL,NULL,T
6376,0,,NULL,29,NULL,NULL,T
6377,0,,30,NULL,NULL,NULL,T
6378,0,,0,NULL,NULL,NULL,T
6379,0,,NULL,NULL,121,NULL,T
6380,0,,NULL,NULL,NULL,,368T
6381,0,,NULL,31,NULL,NULL,F
6382,0,,49,NULL,NULL,NULL,T
6383,0,,NULL,NULL,337,NULL,F
6384,0,,NULL,18,NULL,NULL,F
6385,0,,38,NULL,NULL,NULL,F
6386,0,,47,NULL,NULL,NULL,T
6387,0,F
6388,0,,4,NULL,NULL,NULL,F
6389,0,,NULL,NULL,NULL,,337T
6390,0,T
6391,0,,25,NULL,NULL,NULL,F
6392,0,,NULL,NULL,26,NULL,F
6393,0,,10,NULL,NULL,NULL,F
6394,0,,NULL,NULL,NULL,,10T
6395,0,,1,NULL,NULL,NULL,F
6396,0,,NULL,57,NULL,NULL,F
6397,0,,75,NULL,NULL,NULL,T
6398,0,,NULL,4,NULL,NULL,F
6399,0,,35,NULL,NULL,NULL,F
6400,0,,34,NULL,NULL,NULL,T
6401,0,,73,NULL,NULL,NULL,T
6402,0,,NULL,NULL,NULL,,192T
6403,0,,23,NULL,NULL,NULL,F
6404,0,,47,NULL,NULL,NULL,T
6405,0,,21,NULL,NULL,NULL,F
6406,0,,11,NULL,NULL,NULL,T
6407,0,,41,NULL,NULL,NULL,T
6408,0,,NULL,NULL,NULL,,242F
6409,0,,48,NULL,NULL,NULL,T
6410,0,,18,NULL,NULL,NULL,F
6411,0,,NULL,36,NULL,NULL,F
6412,0,,NULL,17,NULL,NULL,F
6413,0,,47,NULL,NULL,NULL,T
6414,0,,49,NULL,NULL,NULL,F
6415,0,,NULL,19,NULL,NULL,F
6416,0,,12,NULL,NULL,NULL,T
6417,0,,NULL,49,NULL,NULL,F
6418,0,,9,NULL,NULL,NULL,T
6419,0,,63,NULL,NULL,NULL,F
6420,0,,76,NULL,NULL,NULL,F
6421,0,,67,NULL,NULL,NULL,T
6422,0,,52,NULL,NULL,NULL,T
6423,0,,21,NULL,NULL,NULL,T
6424,0,,74,NULL,NULL,NULL,F
6425,0,,NULL,NULL,139,NULL,T
6426,0,,28,NULL,NULL,NULL,T
6427,0,,NULL,6,NULL,NULL,T
6428,0,,NULL,NULL,308,NULL,F
6429,0,,NULL,NULL,0,NULL,T
6430,0,,NULL,NULL,238,NULL,F
