ID_VIVIENDA,CARACTERISTICAS_SEGURO,CARACTERISTICAS_VIVIENDA,PRECIO_VIVIENDA,ID_VECINO,CAPACIDAD,UBICACION,TIEMPO_USO,
8788,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,254964,8788,4,OESTE,32,
8789,COVERTURA TOTAL,ACABADOS EN MADERA,490772,8789,1,NORTE,16,
8790,COVERTURA TOTAL,VISTA A LA MONTAÑA,461228,8790,14,SUR,27,
8791,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,458959,8791,6,ESTE,5,
8792,COVERTURA PARCIAL,ESPACIOS AMPLIOS,341043,8792,11,SUR,9,
8793,COVERTURA TOTAL,VISTA A LA MONTAÑA,648796,8793,2,OESTE,21,
8794,COVERTURA TOTAL,ACABADOS EN MADERA,213074,8794,7,OESTE,30,
8795,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,680792,8795,17,SUR,5,
8796,COVERTURA TOTAL,ACABADOS EN MADERA,414857,8796,12,NORTE,46,
8797,COVERTURA TOTAL,ESPACIOS AMPLIOS,171595,8797,18,SUR,26,
8798,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,283360,8798,12,SUR,10,
8799,COVERTURA TOTAL,COLONIAL,121580,8799,16,SUR,38,
8800,COVERTURA TOTAL,ESPACIOS AMPLIOS,341314,8800,10,ESTE,28,
8801,COVERTURA TOTAL,VISTA A LA MONTAÑA,479147,8801,17,NORTE,28,
8802,COVERTURA TOTAL,VISTA A LA MONTAÑA,430707,8802,3,ESTE,40,
8803,COVERTURA PARCIAL,GRANDE,346296,8803,15,NORTE,15,
8804,COVERTURA TOTAL,VISTA A LA MONTAÑA,697104,8804,3,OESTE,21,
8805,COVERTURA TOTAL,GRANDE,134815,8805,7,NORTE,3,
8806,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,525406,8806,9,OESTE,42,
8807,COVERTURA PARCIAL,ACABADOS EN MADERA,359607,8807,11,OESTE,42,
8808,COVERTURA PARCIAL,VISTA A LA MONTAÑA,467864,8808,14,ESTE,45,
8809,COVERTURA TOTAL,VISTA A LA MONTAÑA,621770,8809,7,SUR,40,
8810,COVERTURA PARCIAL,ACABADOS EN MADERA,401931,8810,18,NORTE,27,
8811,COVERTURA TOTAL,ACABADOS EN MADERA,370079,8811,6,ESTE,20,
8812,COVERTURA PARCIAL,ESPACIOS AMPLIOS,528033,8812,11,ESTE,5,
8813,COVERTURA TOTAL,ESPACIOS AMPLIOS,328982,8813,16,NORTE,10,
8814,COVERTURA PARCIAL,GRANDE,402361,8814,9,ESTE,39,
8815,COVERTURA PARCIAL,VISTA A LA MONTAÑA,341502,8815,5,OESTE,7,
8816,COVERTURA PARCIAL,COLONIAL,458786,8816,10,SUR,37,
8817,COVERTURA PARCIAL,GRANDE,308184,8817,5,ESTE,22,
8818,COVERTURA PARCIAL,ESPACIOS AMPLIOS,464026,8818,16,SUR,15,
8819,COVERTURA TOTAL,COLONIAL,160876,8819,4,SUR,8,
8820,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,164846,8820,1,NORTE,29,
8821,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,370649,8821,12,OESTE,8,
8822,COVERTURA PARCIAL,GRANDE,390416,8822,10,SUR,9,
8823,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,635745,8823,5,ESTE,14,
8824,COVERTURA PARCIAL,COLONIAL,680647,8824,11,OESTE,18,
8825,COVERTURA PARCIAL,ACABADOS EN MADERA,367353,8825,9,SUR,15,
8826,COVERTURA TOTAL,VISTA A LA MONTAÑA,369293,8826,12,OESTE,31,
8827,COVERTURA TOTAL,ESPACIOS AMPLIOS,473391,8827,14,OESTE,3,
8828,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,217541,8828,3,NORTE,11,
8829,COVERTURA PARCIAL,GRANDE,194869,8829,10,OESTE,36,
8830,COVERTURA PARCIAL,COLONIAL,181133,8830,13,OESTE,27,
8831,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,101266,8831,7,NORTE,7,
8832,COVERTURA TOTAL,COLONIAL,605097,8832,14,OESTE,30,
8833,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,243856,8833,3,SUR,4,
8834,COVERTURA PARCIAL,ACABADOS EN MADERA,550138,8834,13,SUR,25,
8835,COVERTURA TOTAL,ESPACIOS AMPLIOS,152875,8835,15,NORTE,28,
8836,COVERTURA TOTAL,VISTA A LA MONTAÑA,321994,8836,8,NORTE,15,
8837,COVERTURA TOTAL,COLONIAL,279573,8837,9,NORTE,43,
8838,COVERTURA PARCIAL,ACABADOS EN MADERA,222691,8838,10,NORTE,39,
8839,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,638611,8839,6,SUR,43,
8840,COVERTURA TOTAL,COLONIAL,619683,8840,8,OESTE,28,
8841,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,168643,8841,12,OESTE,32,
8842,COVERTURA PARCIAL,COLONIAL,628641,8842,9,NORTE,21,
8843,COVERTURA TOTAL,ESPACIOS AMPLIOS,468948,8843,12,OESTE,36,
8844,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,124224,8844,7,NORTE,20,
8845,COVERTURA PARCIAL,COLONIAL,643018,8845,15,SUR,25,
8846,COVERTURA PARCIAL,GRANDE,358734,8846,5,ESTE,48,
8847,COVERTURA TOTAL,VISTA A LA MONTAÑA,696828,8847,12,OESTE,48,
8848,COVERTURA PARCIAL,ESPACIOS AMPLIOS,387275,8848,2,ESTE,49,
8849,COVERTURA PARCIAL,GRANDE,496314,8849,17,SUR,26,
8850,COVERTURA PARCIAL,VISTA A LA MONTAÑA,319211,8850,8,OESTE,31,
8851,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,257874,8851,12,ESTE,21,
8852,COVERTURA TOTAL,GRANDE,182719,8852,15,ESTE,36,
8853,COVERTURA PARCIAL,COLONIAL,227844,8853,11,SUR,29,
8854,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,144470,8854,1,SUR,15,
8855,COVERTURA TOTAL,GRANDE,564274,8855,17,NORTE,27,
8856,COVERTURA PARCIAL,VISTA A LA MONTAÑA,356337,8856,5,SUR,33,
8857,COVERTURA TOTAL,COLONIAL,437985,8857,13,SUR,46,
8858,COVERTURA TOTAL,GRANDE,326637,8858,2,ESTE,34,
8859,COVERTURA TOTAL,COLONIAL,346493,8859,2,OESTE,12,
8860,COVERTURA PARCIAL,COLONIAL,642622,8860,5,OESTE,40,
8861,COVERTURA TOTAL,COLONIAL,543127,8861,9,SUR,11,
8862,COVERTURA PARCIAL,VISTA A LA MONTAÑA,680395,8862,18,SUR,18,
8863,COVERTURA TOTAL,ACABADOS EN MADERA,578289,8863,7,OESTE,2,
8864,COVERTURA PARCIAL,ESPACIOS AMPLIOS,629981,8864,4,NORTE,8,
8865,COVERTURA PARCIAL,GRANDE,548066,8865,14,ESTE,28,
8866,COVERTURA TOTAL,GRANDE,332709,8866,14,ESTE,28,
8867,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,197792,8867,10,SUR,18,
8868,COVERTURA PARCIAL,ACABADOS EN MADERA,477257,8868,1,ESTE,6,
8869,COVERTURA TOTAL,GRANDE,292343,8869,16,ESTE,13,
8870,COVERTURA TOTAL,VISTA A LA MONTAÑA,506056,8870,8,ESTE,45,
8871,COVERTURA TOTAL,ACABADOS EN MADERA,494532,8871,9,ESTE,3,
8872,COVERTURA TOTAL,ESPACIOS AMPLIOS,223443,8872,1,OESTE,13,
8873,COVERTURA PARCIAL,VISTA A LA MONTAÑA,562348,8873,12,OESTE,33,
8874,COVERTURA TOTAL,ACABADOS EN MADERA,385786,8874,5,NORTE,19,
8875,COVERTURA PARCIAL,ESPACIOS AMPLIOS,141623,8875,12,OESTE,41,
8876,COVERTURA TOTAL,ESPACIOS AMPLIOS,129226,8876,4,NORTE,14,
8877,COVERTURA PARCIAL,ACABADOS EN MADERA,546620,8877,12,OESTE,36,
8878,COVERTURA TOTAL,VISTA A LA MONTAÑA,335794,8878,15,SUR,23,
8879,COVERTURA TOTAL,ESPACIOS AMPLIOS,656969,8879,10,SUR,41,
8880,COVERTURA TOTAL,ACABADOS EN MADERA,436368,8880,7,SUR,44,
8881,COVERTURA TOTAL,ESPACIOS AMPLIOS,243631,8881,2,OESTE,9,
8882,COVERTURA PARCIAL,VISTA A LA MONTAÑA,230206,8882,18,SUR,15,
8883,COVERTURA PARCIAL,GRANDE,579698,8883,11,NORTE,34,
8884,COVERTURA PARCIAL,VISTA A LA MONTAÑA,677699,8884,12,ESTE,50,
8885,COVERTURA TOTAL,VISTA A LA MONTAÑA,310047,8885,18,ESTE,29,
8886,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,491705,8886,3,NORTE,13,
8887,COVERTURA TOTAL,VISTA A LA MONTAÑA,550318,8887,12,SUR,6,
8888,COVERTURA TOTAL,ESPACIOS AMPLIOS,528141,8888,1,NORTE,4,
8889,COVERTURA TOTAL,VISTA A LA MONTAÑA,310750,8889,13,SUR,13,
8890,COVERTURA TOTAL,GRANDE,482862,8890,18,NORTE,9,
8891,COVERTURA TOTAL,ACABADOS EN MADERA,499248,8891,16,ESTE,2,
8892,COVERTURA TOTAL,VISTA A LA MONTAÑA,103313,8892,18,ESTE,13,
8893,COVERTURA PARCIAL,ESPACIOS AMPLIOS,474172,8893,6,SUR,1,
8894,COVERTURA PARCIAL,COLONIAL,107413,8894,17,NORTE,10,
8895,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,308471,8895,12,ESTE,3,
8896,COVERTURA TOTAL,COLONIAL,684282,8896,7,ESTE,32,
8897,COVERTURA PARCIAL,COLONIAL,460589,8897,13,ESTE,20,
8898,COVERTURA PARCIAL,ACABADOS EN MADERA,151151,8898,4,NORTE,40,
8899,COVERTURA PARCIAL,COLONIAL,443781,8899,9,ESTE,26,
8900,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,553513,8900,8,SUR,32,
8901,COVERTURA PARCIAL,ACABADOS EN MADERA,492175,8901,4,OESTE,7,
8902,COVERTURA TOTAL,COLONIAL,635272,8902,9,ESTE,39,
8903,COVERTURA TOTAL,ACABADOS EN MADERA,418742,8903,8,ESTE,47,
8904,COVERTURA TOTAL,COLONIAL,650690,8904,12,SUR,6,
8905,COVERTURA PARCIAL,COLONIAL,394705,8905,14,SUR,2,
8906,COVERTURA TOTAL,COLONIAL,142674,8906,11,SUR,12,
8907,COVERTURA TOTAL,COLONIAL,192820,8907,12,NORTE,38,
8908,COVERTURA PARCIAL,VISTA A LA MONTAÑA,672156,8908,18,NORTE,45,
8909,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,477496,8909,10,OESTE,13,
8910,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,310049,8910,17,OESTE,5,
8911,COVERTURA PARCIAL,GRANDE,397905,8911,13,OESTE,39,
8912,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,573196,8912,14,ESTE,31,
8913,COVERTURA PARCIAL,ACABADOS EN MADERA,465156,8913,2,ESTE,20,
8914,COVERTURA PARCIAL,ACABADOS EN MADERA,466383,8914,3,OESTE,22,
8915,COVERTURA PARCIAL,VISTA A LA MONTAÑA,316918,8915,5,OESTE,40,
8916,COVERTURA PARCIAL,ACABADOS EN MADERA,669654,8916,11,ESTE,10,
8917,COVERTURA TOTAL,VISTA A LA MONTAÑA,578296,8917,8,OESTE,37,
8918,COVERTURA PARCIAL,ESPACIOS AMPLIOS,275061,8918,3,OESTE,10,
8919,COVERTURA TOTAL,GRANDE,288320,8919,10,OESTE,18,
8920,COVERTURA PARCIAL,ESPACIOS AMPLIOS,420087,8920,12,ESTE,34,
8921,COVERTURA TOTAL,ACABADOS EN MADERA,495166,8921,15,NORTE,47,
8922,COVERTURA PARCIAL,VISTA A LA MONTAÑA,130316,8922,16,ESTE,17,
8923,COVERTURA TOTAL,COLONIAL,127730,8923,15,ESTE,10,
8924,COVERTURA TOTAL,GRANDE,396569,8924,11,OESTE,14,
8925,COVERTURA TOTAL,VISTA A LA MONTAÑA,262897,8925,9,OESTE,14,
8926,COVERTURA TOTAL,COLONIAL,280423,8926,11,SUR,41,
8927,COVERTURA TOTAL,COLONIAL,251341,8927,4,ESTE,20,
8928,COVERTURA PARCIAL,ESPACIOS AMPLIOS,515164,8928,7,OESTE,31,
8929,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,257214,8929,10,NORTE,11,
8930,COVERTURA PARCIAL,ACABADOS EN MADERA,638358,8930,13,SUR,35,
8931,COVERTURA TOTAL,GRANDE,164612,8931,8,SUR,30,
8932,COVERTURA PARCIAL,ESPACIOS AMPLIOS,645637,8932,12,ESTE,29,
8933,COVERTURA TOTAL,GRANDE,482282,8933,14,OESTE,39,
8934,COVERTURA TOTAL,COLONIAL,484064,8934,12,SUR,1,
8935,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,384660,8935,9,OESTE,35,
8936,COVERTURA PARCIAL,COLONIAL,404302,8936,3,OESTE,26,
8937,COVERTURA TOTAL,VISTA A LA MONTAÑA,354175,8937,13,ESTE,25,
8938,COVERTURA TOTAL,GRANDE,167076,8938,1,OESTE,47,
8939,COVERTURA TOTAL,VISTA A LA MONTAÑA,486008,8939,10,ESTE,41,
8940,COVERTURA TOTAL,VISTA A LA MONTAÑA,341458,8940,7,NORTE,29,
8941,COVERTURA PARCIAL,GRANDE,432458,8941,17,ESTE,21,
8942,COVERTURA TOTAL,VISTA A LA MONTAÑA,607062,8942,17,ESTE,11,
8943,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,525121,8943,14,OESTE,43,
8944,COVERTURA TOTAL,VISTA A LA MONTAÑA,294300,8944,1,ESTE,9,
8945,COVERTURA TOTAL,VISTA A LA MONTAÑA,647876,8945,4,OESTE,10,
8946,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,652122,8946,8,NORTE,40,
8947,COVERTURA TOTAL,GRANDE,145228,8947,8,ESTE,43,
8948,COVERTURA PARCIAL,VISTA A LA MONTAÑA,239699,8948,11,NORTE,26,
8949,COVERTURA PARCIAL,ACABADOS EN MADERA,510745,8949,16,SUR,38,
8950,COVERTURA PARCIAL,ACABADOS EN MADERA,402823,8950,3,OESTE,27,
8951,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,173525,8951,11,NORTE,10,
8952,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,162251,8952,10,SUR,23,
8953,COVERTURA PARCIAL,ESPACIOS AMPLIOS,564493,8953,15,SUR,33,
8954,COVERTURA PARCIAL,COLONIAL,658499,8954,12,NORTE,10,
8955,COVERTURA TOTAL,COLONIAL,671857,8955,8,OESTE,23,
8956,COVERTURA PARCIAL,ACABADOS EN MADERA,428915,8956,17,NORTE,43,
8957,COVERTURA PARCIAL,ESPACIOS AMPLIOS,557698,8957,14,OESTE,43,
8958,COVERTURA TOTAL,GRANDE,455933,8958,17,SUR,28,
8959,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,242721,8959,7,ESTE,43,
8960,COVERTURA TOTAL,VISTA A LA MONTAÑA,129887,8960,15,NORTE,31,
8961,COVERTURA TOTAL,ESPACIOS AMPLIOS,116319,8961,2,SUR,33,
8962,COVERTURA PARCIAL,ESPACIOS AMPLIOS,123092,8962,15,OESTE,28,
8963,COVERTURA TOTAL,ESPACIOS AMPLIOS,333835,8963,4,NORTE,31,
8964,COVERTURA TOTAL,VISTA A LA MONTAÑA,577978,8964,2,NORTE,33,
8965,COVERTURA TOTAL,ESPACIOS AMPLIOS,163988,8965,8,NORTE,49,
8966,COVERTURA PARCIAL,ACABADOS EN MADERA,682507,8966,2,ESTE,30,
8967,COVERTURA PARCIAL,ESPACIOS AMPLIOS,205642,8967,16,SUR,11,
8968,COVERTURA PARCIAL,ACABADOS EN MADERA,393746,8968,15,OESTE,20,
8969,COVERTURA PARCIAL,VISTA A LA MONTAÑA,692225,8969,2,NORTE,17,
8970,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,266990,8970,15,ESTE,50,
8971,COVERTURA TOTAL,COLONIAL,442541,8971,4,SUR,6,
8972,COVERTURA PARCIAL,ACABADOS EN MADERA,235080,8972,4,ESTE,20,
8973,COVERTURA TOTAL,COLONIAL,336253,8973,15,OESTE,22,
8974,COVERTURA TOTAL,VISTA A LA MONTAÑA,581709,8974,16,OESTE,48,
8975,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,685060,8975,5,SUR,3,
8976,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,342170,8976,15,SUR,3,
8977,COVERTURA PARCIAL,VISTA A LA MONTAÑA,298107,8977,11,NORTE,34,
8978,COVERTURA TOTAL,COLONIAL,356699,8978,6,SUR,7,
8979,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,559518,8979,18,OESTE,20,
8980,COVERTURA TOTAL,ESPACIOS AMPLIOS,134679,8980,3,NORTE,21,
8981,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,513038,8981,9,ESTE,30,
8982,COVERTURA TOTAL,VISTA A LA MONTAÑA,117931,8982,15,OESTE,48,
8983,COVERTURA TOTAL,ACABADOS EN MADERA,659160,8983,11,SUR,46,
8984,COVERTURA PARCIAL,VISTA A LA MONTAÑA,339878,8984,1,OESTE,2,
8985,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,376086,8985,3,ESTE,10,
8986,COVERTURA TOTAL,ACABADOS EN MADERA,581326,8986,7,OESTE,26,
8987,COVERTURA PARCIAL,VISTA A LA MONTAÑA,352984,8987,10,SUR,33,
8988,COVERTURA TOTAL,ESPACIOS AMPLIOS,337275,8988,1,SUR,28,
8989,COVERTURA PARCIAL,VISTA A LA MONTAÑA,366203,8989,16,SUR,20,
8990,COVERTURA TOTAL,GRANDE,660308,8990,3,ESTE,48,
8991,COVERTURA TOTAL,VISTA A LA MONTAÑA,502367,8991,13,OESTE,8,
8992,COVERTURA PARCIAL,ACABADOS EN MADERA,481376,8992,7,SUR,15,
8993,COVERTURA PARCIAL,GRANDE,307999,8993,2,SUR,23,
8994,COVERTURA PARCIAL,ACABADOS EN MADERA,134822,8994,8,OESTE,32,
8995,COVERTURA TOTAL,COLONIAL,465284,8995,14,ESTE,28,
8996,COVERTURA TOTAL,GRANDE,299812,8996,3,SUR,1,
8997,COVERTURA TOTAL,COLONIAL,631641,8997,14,SUR,3,
8998,COVERTURA PARCIAL,ACABADOS EN MADERA,483462,8998,9,ESTE,13,
8999,COVERTURA PARCIAL,VISTA A LA MONTAÑA,495941,8999,3,OESTE,20,
9000,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,242730,9000,2,SUR,22,
9001,COVERTURA PARCIAL,GRANDE,373220,9001,8,OESTE,43,
9002,COVERTURA TOTAL,VISTA A LA MONTAÑA,333355,9002,8,OESTE,33,
9003,COVERTURA PARCIAL,COLONIAL,462464,9003,9,NORTE,13,
9004,COVERTURA TOTAL,ACABADOS EN MADERA,396377,9004,15,NORTE,40,
9005,COVERTURA PARCIAL,ACABADOS EN MADERA,117854,9005,13,SUR,30,
9006,COVERTURA PARCIAL,COLONIAL,492675,9006,3,SUR,20,
9007,COVERTURA TOTAL,ACABADOS EN MADERA,406151,9007,17,OESTE,31,
9008,COVERTURA PARCIAL,VISTA A LA MONTAÑA,491684,9008,14,NORTE,14,
9009,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,560501,9009,7,NORTE,20,
9010,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,264142,9010,8,ESTE,38,
9011,COVERTURA PARCIAL,ESPACIOS AMPLIOS,159898,9011,10,NORTE,16,
9012,COVERTURA TOTAL,COLONIAL,136381,9012,8,OESTE,7,
9013,COVERTURA PARCIAL,GRANDE,324261,9013,16,SUR,33,
9014,COVERTURA TOTAL,ACABADOS EN MADERA,397147,9014,3,SUR,4,
9015,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,196726,9015,5,SUR,46,
9016,COVERTURA PARCIAL,ESPACIOS AMPLIOS,195171,9016,1,SUR,7,
9017,COVERTURA PARCIAL,COLONIAL,202469,9017,11,OESTE,39,
9018,COVERTURA PARCIAL,ESPACIOS AMPLIOS,410795,9018,17,SUR,49,
9019,COVERTURA TOTAL,VISTA A LA MONTAÑA,686162,9019,11,ESTE,30,
9020,COVERTURA TOTAL,ESPACIOS AMPLIOS,455436,9020,16,NORTE,43,
9021,COVERTURA TOTAL,GRANDE,277544,9021,15,NORTE,36,
9022,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,169832,9022,10,NORTE,13,
9023,COVERTURA PARCIAL,ESPACIOS AMPLIOS,114739,9023,15,SUR,16,
9024,COVERTURA TOTAL,VISTA A LA MONTAÑA,185465,9024,3,ESTE,14,
9025,COVERTURA PARCIAL,VISTA A LA MONTAÑA,331079,9025,3,ESTE,36,
9026,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,105032,9026,8,OESTE,5,
9027,COVERTURA PARCIAL,ACABADOS EN MADERA,614493,9027,5,ESTE,37,
9028,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,163934,9028,16,ESTE,33,
9029,COVERTURA PARCIAL,ESPACIOS AMPLIOS,614212,9029,11,ESTE,33,
9030,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,167819,9030,5,OESTE,34,
9031,COVERTURA PARCIAL,COLONIAL,263985,9031,16,SUR,27,
9032,COVERTURA PARCIAL,VISTA A LA MONTAÑA,145907,9032,4,NORTE,25,
9033,COVERTURA PARCIAL,VISTA A LA MONTAÑA,442098,9033,7,ESTE,22,
9034,COVERTURA PARCIAL,COLONIAL,225558,9034,12,ESTE,44,
9035,COVERTURA PARCIAL,GRANDE,449053,9035,2,OESTE,32,
9036,COVERTURA PARCIAL,ESPACIOS AMPLIOS,112162,9036,18,ESTE,40,
9037,COVERTURA TOTAL,ACABADOS EN MADERA,352377,9037,13,OESTE,39,
9038,COVERTURA PARCIAL,GRANDE,676531,9038,4,OESTE,10,
9039,COVERTURA TOTAL,ESPACIOS AMPLIOS,558390,9039,11,OESTE,36,
9040,COVERTURA TOTAL,GRANDE,264596,9040,8,OESTE,34,
9041,COVERTURA PARCIAL,COLONIAL,463102,9041,15,SUR,50,
9042,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,203246,9042,16,ESTE,13,
9043,COVERTURA PARCIAL,COLONIAL,609450,9043,6,NORTE,19,
9044,COVERTURA TOTAL,VISTA A LA MONTAÑA,693922,9044,9,ESTE,1,
9045,COVERTURA PARCIAL,ESPACIOS AMPLIOS,564072,9045,4,ESTE,3,
9046,COVERTURA TOTAL,COLONIAL,425045,9046,15,NORTE,38,
9047,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,486746,9047,1,SUR,16,
9048,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,601566,9048,7,OESTE,2,
9049,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,213062,9049,13,ESTE,20,
9050,COVERTURA TOTAL,VISTA A LA MONTAÑA,388052,9050,18,ESTE,13,
9051,COVERTURA TOTAL,ESPACIOS AMPLIOS,319565,9051,6,OESTE,45,
9052,COVERTURA TOTAL,ESPACIOS AMPLIOS,308228,9052,5,OESTE,47,
9053,COVERTURA PARCIAL,ESPACIOS AMPLIOS,615828,9053,17,NORTE,37,
9054,COVERTURA PARCIAL,ESPACIOS AMPLIOS,477940,9054,6,OESTE,10,
9055,COVERTURA PARCIAL,ACABADOS EN MADERA,122823,9055,3,ESTE,27,
9056,COVERTURA TOTAL,ACABADOS EN MADERA,680840,9056,4,NORTE,43,
9057,COVERTURA TOTAL,COLONIAL,688933,9057,18,SUR,11,
9058,COVERTURA PARCIAL,ESPACIOS AMPLIOS,123191,9058,5,SUR,23,
9059,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,399168,9059,6,NORTE,14,
9060,COVERTURA TOTAL,GRANDE,691845,9060,6,OESTE,33,
9061,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,416098,9061,7,SUR,33,
9062,COVERTURA PARCIAL,VISTA A LA MONTAÑA,475673,9062,5,NORTE,26,
9063,COVERTURA PARCIAL,ACABADOS EN MADERA,159673,9063,10,SUR,40,
9064,COVERTURA PARCIAL,COLONIAL,245383,9064,8,ESTE,42,
9065,COVERTURA TOTAL,GRANDE,424633,9065,13,SUR,13,
9066,COVERTURA TOTAL,COLONIAL,345325,9066,6,ESTE,32,
9067,COVERTURA PARCIAL,ACABADOS EN MADERA,553136,9067,7,ESTE,33,
9068,COVERTURA PARCIAL,GRANDE,182014,9068,6,NORTE,2,
9069,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,195994,9069,16,SUR,35,
9070,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,232409,9070,3,SUR,22,
9071,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,358844,9071,13,SUR,44,
9072,COVERTURA TOTAL,GRANDE,695688,9072,7,OESTE,48,
9073,COVERTURA TOTAL,ACABADOS EN MADERA,130275,9073,7,ESTE,21,
9074,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,226745,9074,11,OESTE,38,
9075,COVERTURA TOTAL,VISTA A LA MONTAÑA,521916,9075,17,ESTE,38,
9076,COVERTURA TOTAL,VISTA A LA MONTAÑA,655458,9076,14,ESTE,38,
9077,COVERTURA PARCIAL,ACABADOS EN MADERA,493668,9077,18,ESTE,40,
9078,COVERTURA TOTAL,COLONIAL,165141,9078,15,OESTE,22,
9079,COVERTURA PARCIAL,ACABADOS EN MADERA,112625,9079,8,ESTE,13,
9080,COVERTURA TOTAL,ESPACIOS AMPLIOS,625267,9080,9,ESTE,14,
9081,COVERTURA TOTAL,VISTA A LA MONTAÑA,179205,9081,1,SUR,26,
9082,COVERTURA TOTAL,GRANDE,358983,9082,17,NORTE,29,
9083,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,695732,9083,4,SUR,41,
9084,COVERTURA PARCIAL,COLONIAL,153212,9084,9,ESTE,30,
9085,COVERTURA TOTAL,COLONIAL,310028,9085,7,SUR,45,
9086,COVERTURA PARCIAL,ACABADOS EN MADERA,410932,9086,11,ESTE,36,
9087,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,217098,9087,1,ESTE,47,
9088,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,667816,9088,10,SUR,3,
9089,COVERTURA PARCIAL,ESPACIOS AMPLIOS,598724,9089,13,ESTE,4,
9090,COVERTURA TOTAL,GRANDE,354605,9090,1,ESTE,14,
9091,COVERTURA TOTAL,ESPACIOS AMPLIOS,445979,9091,7,ESTE,10,
9092,COVERTURA PARCIAL,CERCA AL TRANSPORTE PUBLICO,687476,9092,18,OESTE,9,
9093,COVERTURA PARCIAL,GRANDE,470015,9093,3,NORTE,27,
9094,COVERTURA TOTAL,GRANDE,143593,9094,16,ESTE,38,
9095,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,484809,9095,3,OESTE,17,
9096,COVERTURA TOTAL,CERCA AL TRANSPORTE PUBLICO,588996,9096,12,SUR,26,
9097,COVERTURA TOTAL,ESPACIOS AMPLIOS,480068,9097,15,NORTE,9,
9098,COVERTURA TOTAL,ACABADOS EN MADERA,465962,9098,9,ESTE,12,
9099,COVERTURA TOTAL,COLONIAL,206694,9099,2,SUR,11,
